AutoNum,playerID,birthyear,yearID,salary,stint,teamID,lgID,G,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,GIDP,SF,SH,HBP,IBB
227,durhara01,1971,2006,7000000,1,SFN,NL,137,498,79,146,30,7,26,93,7,2,51,61,17,2,2,2,6
228,dyeje01,1974,2006,5000000,1,CHA,AL,146,539,103,170,27,3,44,120,7,3,59,118,15,7,0,6,4
229,easleda01,1969,2006,700000,1,ARI,NL,90,189,24,44,6,1,9,28,1,1,21,30,4,2,3,5,0
230,eatonad01,1977,2006,4650000,1,TEX,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
231,eckstda01,1975,2006,3333333,1,SLN,NL,123,500,68,146,18,1,2,23,7,6,31,41,7,3,3,15,0
232,edmonji01,1970,2006,12074702,1,SLN,NL,110,350,52,90,18,0,19,70,4,0,53,101,11,5,0,0,7
233,eischjo01,1970,2006,1300000,1,WAS,NL,22,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0
234,elartsc01,1976,2006,4000000,1,KCA,AL,20,3,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
235,ellisja01,1978,2006,345000,1,SFN,NL,84,81,14,18,5,1,2,4,2,2,5,14,3,1,3,1,0
236,ellisma01,1977,2006,2250000,1,OAK,AL,124,441,64,110,25,1,11,52,4,0,40,76,13,7,4,8,1
237,embreal01,1970,2006,850000,1,SDN,NL,73,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
238,encared01,1983,2006,332500,1,CIN,NL,117,406,60,112,33,1,15,72,6,3,41,78,9,3,0,13,3
239,encarju01,1976,2006,3500000,1,SLN,NL,153,557,74,155,25,5,19,79,6,5,30,86,11,6,1,4,6
240,ensbemo01,1975,2006,3800000,1,HOU,NL,127,387,67,91,17,1,23,58,1,4,101,96,3,3,0,4,7
241,erstada01,1974,2006,8750000,1,LAA,AL,40,95,8,21,8,1,0,5,1,1,6,18,2,1,1,2,0
242,escobke01,1976,2006,6750000,1,LAA,AL,30,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0
243,estessh01,1973,2006,1100000,1,SDN,NL,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
244,estrajo01,1976,2006,2000000,1,ARI,NL,115,414,43,125,26,0,11,71,0,0,13,40,17,8,1,7,7
245,everead01,1977,2006,1900000,1,HOU,NL,150,514,52,123,28,6,6,59,9,6,34,71,5,4,10,4,5
246,evereca01,1971,2006,3400000,1,SEA,AL,92,308,37,70,8,0,11,33,1,3,29,57,6,3,0,3,2
247,eyresc01,1972,2006,3033333,1,CHN,NL,74,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248,eyrewi01,1978,2006,327000,1,MIN,AL,42,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
249,farnsky01,1976,2006,5416666,1,NYA,AL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
250,fasansa01,1971,2006,425000,1,PHI,NL,50,140,9,34,8,0,4,10,0,1,5,47,4,0,1,3,0
251,fasansa01,1971,2006,425000,2,NYA,AL,28,49,3,7,4,0,1,5,0,0,2,14,1,0,3,3,0
252,fasseje01,1963,2006,750000,1,SFN,NL,10,4,2,1,0,0,0,0,0,0,0,1,0,0,1,0,0
253,feldmsc01,1983,2006,329000,1,TEX,AL,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
254,felizpe01,1975,2006,4000000,1,SFN,NL,160,603,75,147,35,5,22,98,1,1,33,112,18,6,1,1,4
255,fernaja01,1972,2006,337000,1,MIL,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
256,fickro01,1974,2006,850000,1,WAS,NL,60,128,14,34,4,0,2,9,1,1,10,24,4,0,2,1,1
257,fieldpr01,1984,2006,329500,1,MIL,NL,157,569,82,154,35,1,28,81,7,2,59,125,17,8,0,12,5
258,figgich01,1978,2006,2250000,1,LAA,AL,155,604,93,161,23,8,9,62,52,16,65,100,6,7,5,2,1
259,finlest01,1965,2006,7000000,1,SFN,NL,139,426,66,105,21,12,6,40,7,0,46,55,6,4,3,2,2
260,florera01,1975,2006,350000,1,SLN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
261,floydcl01,1972,2006,6616856,1,NYN,NL,97,332,45,81,19,1,11,44,6,0,29,58,5,3,0,12,3
262,floydga01,1983,2006,330000,1,PHI,NL,11,23,0,1,0,0,0,0,0,0,0,12,0,0,0,0,0
263,foggjo01,1976,2006,450000,1,COL,NL,33,51,5,5,1,0,0,2,0,0,3,20,0,0,15,1,0
264,fordle01,1976,2006,425000,1,MIN,AL,104,234,40,53,6,1,4,18,9,1,16,43,5,0,1,4,0
265,fossuca01,1978,2006,2025000,1,TBA,AL,25,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
266,foulkke01,1972,2006,7750000,1,BOS,AL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
267,francfr01,1979,2006,331500,1,TEX,AL,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
268,francje01,1981,2006,336000,1,COL,NL,32,61,3,7,0,0,0,6,0,0,8,20,0,2,9,0,0
269,francje02,1984,2006,384500,1,ATL,NL,162,651,83,169,24,6,29,103,1,6,23,132,15,3,0,9,6
270,francju01,1958,2006,1050000,1,NYN,NL,95,165,14,45,10,0,2,26,6,1,13,49,11,0,0,1,2
271,frankry01,1973,2006,2600000,1,PHI,NL,46,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
272,frankry01,1973,2006,2600000,2,CIN,NL,20,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
273,frasoja01,1977,2006,359000,1,TOR,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
274,freelry01,1976,2006,1300000,1,CIN,NL,132,454,67,123,30,2,8,27,37,11,57,98,5,0,3,9,0
275,freemch01,1979,2006,329000,1,COL,NL,88,173,24,41,6,3,2,18,5,6,14,42,1,0,3,1,2
276,fuentbr01,1975,2006,2000000,1,COL,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
277,fultzaa01,1973,2006,1200000,1,PHI,NL,66,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,furcara01,1977,2006,8715508,1,LAN,NL,159,654,113,196,32,9,15,63,37,13,73,98,7,3,5,1,3
279,gagneer01,1976,2006,10000000,1,LAN,NL,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
280,gallomi01,1977,2006,365000,1,HOU,NL,23,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
281,garcifr02,1976,2006,9000000,1,CHA,AL,33,5,0,1,0,0,0,0,0,0,0,2,0,0,1,0,0
282,garcino01,1973,2006,6000000,1,LAN,NL,122,469,82,142,31,2,20,93,3,0,42,30,15,4,0,8,9
283,garlajo01,1979,2006,7000000,1,CHA,AL,33,5,2,1,0,0,1,2,0,0,0,3,0,0,2,0,0
284,gathrjo01,1981,2006,337200,1,TBA,AL,55,154,25,31,6,0,0,13,12,3,20,30,1,0,5,3,0
285,gathrjo01,1981,2006,337200,2,KCA,AL,79,229,34,60,6,3,1,28,10,6,22,45,2,4,4,4,0
286,gearyge01,1976,2006,350000,1,PHI,NL,81,5,2,1,1,0,0,1,0,0,1,3,0,0,0,0,0
287,germaes01,1978,2006,333000,1,KCA,AL,106,279,44,91,18,5,3,34,7,3,40,49,8,0,6,6,0
288,giambja01,1971,2006,20428571,1,NYA,AL,139,446,92,113,25,0,37,113,2,0,110,106,10,7,0,16,12
289,gibboja01,1977,2006,4200000,1,BAL,AL,90,343,34,95,23,0,13,46,0,0,32,48,12,1,0,2,2
290,gilesbr02,1971,2006,7666666,1,SDN,NL,158,604,87,159,37,1,14,83,9,4,104,60,18,4,0,5,6
291,gilesma01,1978,2006,3850000,1,ATL,NL,141,550,87,144,32,2,11,60,10,5,62,105,12,3,5,6,0
292,glaustr01,1976,2006,10000000,1,TOR,AL,153,540,105,136,27,0,38,104,3,2,86,134,25,5,0,3,6
293,glavito02,1966,2006,9993640,1,NYN,NL,32,53,6,9,1,0,0,2,0,0,7,18,2,0,10,0,0
294,gloadro01,1976,2006,350000,1,CHA,AL,77,156,22,51,8,2,3,18,6,0,6,15,3,1,3,1,0
295,gobblji01,1981,2006,345500,1,KCA,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
296,gomesjo01,1980,2006,355800,1,TBA,AL,117,385,53,83,21,1,20,59,1,5,61,116,10,9,0,6,2
297,gomezch02,1971,2006,850000,1,BAL,AL,55,132,14,45,7,0,2,17,1,2,7,11,7,0,0,3,1
298,gonzaad01,1982,2006,327500,1,SDN,NL,156,570,83,173,38,1,24,82,0,1,52,113,24,5,1,3,9
299,gonzaal01,1973,2006,750000,1,PHI,NL,20,36,4,4,0,0,0,1,0,0,2,10,3,0,0,0,0
300,gonzaal02,1977,2006,2682592,1,BOS,AL,111,388,48,99,24,2,9,50,1,0,22,67,6,7,7,5,1
301,gonzalu01,1967,2006,10673328,1,ARI,NL,153,586,93,159,52,2,15,73,0,1,69,58,14,6,0,7,10
302,gonzalu02,1979,2006,345000,1,COL,NL,61,149,7,36,9,1,2,14,1,1,4,27,3,1,2,2,0
303,gonzami02,1978,2006,347000,1,PIT,NL,54,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
304,gonzawi01,1974,2006,650000,1,WAS,NL,12,35,3,8,0,0,0,2,0,0,2,5,0,1,0,0,0
305,gordoto01,1967,2006,4500000,1,PHI,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
306,grabojo02,1978,2006,341750,1,PIT,NL,72,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
307,graffto01,1972,2006,2050000,1,KCA,AL,69,220,34,59,16,0,5,32,3,4,25,31,4,0,4,1,1
308,graffto01,1972,2006,2050000,2,MIL,NL,60,236,34,66,17,3,2,27,2,0,20,37,6,1,0,4,0
309,grandcu01,1981,2006,335000,1,DET,AL,159,596,90,155,31,9,19,68,8,5,66,174,4,6,7,4,0
310,graveda01,1973,2006,600000,1,CLE,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
311,greenan01,1977,2006,330000,1,ARI,NL,73,86,15,16,4,0,1,6,1,0,13,20,0,0,3,0,0
312,greenkh01,1979,2006,405000,1,SDN,NL,121,412,56,101,26,2,15,55,5,1,39,87,15,2,0,7,0
313,greenni01,1978,2006,356700,1,TBA,AL,17,39,4,3,0,0,0,0,0,3,6,11,2,0,0,0,0
314,greenni01,1978,2006,356700,2,NYA,AL,46,75,8,18,5,0,2,4,1,1,5,29,0,0,1,1,0
315,greensh01,1972,2006,10213898,1,ARI,NL,115,417,59,118,22,3,11,51,4,4,37,64,9,2,0,6,4
316,greensh01,1972,2006,10213898,2,NYN,NL,34,113,14,29,9,0,4,15,0,0,8,18,8,1,0,4,1
317,greento02,1971,2006,700000,1,SFN,NL,61,159,16,46,12,2,2,17,0,0,10,45,0,0,0,1,3
318,greinza01,1983,2006,365500,1,KCA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
319,griffke02,1969,2006,10464686,1,CIN,NL,109,428,62,108,19,0,27,72,0,0,39,78,13,3,0,2,6
320,grillja01,1976,2006,350000,1,DET,AL,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
321,grimsja01,1967,2006,825000,1,ARI,NL,19,4,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0
322,grossga01,1979,2006,335000,1,MIL,NL,117,208,42,57,15,0,9,38,1,0,36,60,3,3,3,2,3
323,grudzma01,1970,2006,4000000,1,KCA,AL,134,548,85,163,32,4,7,52,3,2,28,69,12,5,3,2,4
324,guarded01,1970,2006,6250000,1,SEA,AL,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
325,guarded01,1970,2006,6250000,2,CIN,NL,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
326,guerrma02,1978,2006,343500,1,MIN,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,guerrvl01,1975,2006,13500000,1,LAA,AL,156,607,92,200,34,1,33,116,15,5,50,68,16,4,0,4,25
328,guillca01,1975,2006,5000000,1,DET,AL,153,543,100,174,41,5,19,85,20,9,71,87,16,4,0,4,10
329,guilljo01,1976,2006,4000000,1,WAS,NL,69,241,28,52,15,1,9,40,1,0,15,48,8,5,0,7,4
330,hafnetr01,1977,2006,2700000,1,CLE,AL,129,454,100,140,31,1,42,117,0,0,100,111,10,2,0,7,16
331,hairsje02,1976,2006,2300000,1,CHN,NL,38,82,8,17,3,0,0,4,3,0,4,14,1,0,5,1,2
332,hairsje02,1976,2006,2300000,2,TEX,AL,63,88,17,18,3,1,0,6,2,2,9,20,4,0,2,1,0
333,hallaro01,1977,2006,12750000,1,TOR,AL,32,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
334,hallbi03,1979,2006,418000,1,MIL,NL,148,537,101,145,39,4,35,85,8,9,63,162,12,4,3,1,6
335,hallto02,1975,2006,2250000,1,TBA,AL,64,221,15,51,13,0,8,23,0,2,8,17,8,3,0,2,2
336,hallto02,1975,2006,2250000,2,LAN,NL,21,57,2,21,4,0,0,8,0,0,2,5,2,1,0,0,2
337,halsebr01,1981,2006,346000,1,OAK,AL,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,hammoch01,1966,2006,800000,1,CIN,NL,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
339,hamulti01,1976,2006,327500,1,LAN,NL,33,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
340,hancojo01,1978,2006,355000,1,SLN,NL,62,6,0,0,0,0,0,0,0,0,1,6,0,0,1,0,0
341,haranaa01,1978,2006,2350000,1,CIN,NL,36,74,1,8,0,0,0,2,0,0,1,35,1,0,5,1,0
342,harderi01,1981,2006,1250000,1,OAK,AL,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
343,hardyjj01,1982,2006,355000,1,MIL,NL,35,128,13,31,5,0,5,14,1,1,10,23,4,1,0,0,0
344,harenda01,1980,2006,550000,1,OAK,AL,34,7,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
345,harpetr01,1976,2006,850000,1,TBA,AL,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
346,harrije02,1974,2006,332000,1,SEA,AL,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
347,hartco01,1982,2006,329500,1,MIL,NL,87,237,32,67,13,2,9,33,5,8,17,58,7,2,0,0,1
348,hattesc01,1969,2006,750000,1,CIN,NL,141,456,62,132,28,0,13,51,2,2,74,41,13,4,2,3,3
349,hawkila01,1972,2006,4400000,1,BAL,AL,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
350,heilmaa01,1978,2006,359000,1,NYN,NL,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,helliri01,1970,2006,850000,1,MIL,NL,20,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
352,helmswe01,1976,2006,800000,1,FLO,NL,140,240,30,79,19,5,10,47,0,4,21,55,7,5,6,6,1
353,heltoto01,1973,2006,16600000,1,COL,NL,145,546,94,165,40,5,15,81,3,2,91,64,10,6,0,6,15
354,hendrma01,1974,2006,1950000,1,TBA,AL,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
355,hendrma01,1974,2006,1950000,2,LAN,NL,18,19,1,0,0,0,0,0,0,0,2,14,0,0,2,0,0
356,henslcl01,1979,2006,329000,1,SDN,NL,39,48,2,4,1,0,0,2,0,0,3,28,0,0,5,0,0
357,hergema01,1970,2006,600000,1,FLO,NL,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
358,hermadu01,1972,2006,3150000,1,CHA,AL,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,hermije01,1984,2006,327000,1,FLO,NL,99,307,37,77,19,1,5,28,4,1,33,70,6,1,2,5,3
360,hernaan01,1982,2006,327000,1,NYN,NL,25,66,4,10,1,1,1,3,0,0,1,12,3,0,0,0,0
361,hernafe02,1986,2006,340000,1,SEA,AL,31,4,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0
362,hernajo01,1969,2006,850000,1,PIT,NL,67,120,8,32,2,1,2,12,0,0,11,29,3,0,1,0,0
363,hernajo01,1969,2006,850000,2,PHI,NL,18,32,4,8,2,0,1,7,0,0,1,11,1,0,1,0,0
364,hernali01,1975,2006,8000000,1,WAS,NL,26,45,6,12,4,0,1,6,0,0,1,3,0,0,9,0,0
365,hernali01,1975,2006,8000000,2,ARI,NL,11,23,0,2,1,0,0,0,0,0,0,4,0,0,4,0,0
366,hernaor01,1965,2006,4625000,1,ARI,NL,9,11,0,3,1,0,0,0,0,0,1,0,0,0,2,0,0
367,hernaor01,1965,2006,4625000,2,NYN,NL,20,35,4,5,0,1,0,2,1,0,0,10,0,0,5,0,0
368,hernara02,1976,2006,4000000,1,BAL,AL,144,501,66,138,29,2,23,91,1,0,43,79,13,5,0,11,2
369,hernaro01,1964,2006,2750000,1,PIT,NL,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
370,hernaro01,1964,2006,2750000,2,NYN,NL,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
371,hillaa01,1982,2006,336000,1,TOR,AL,155,546,70,159,28,3,6,50,5,2,42,66,15,5,4,9,5
372,hillesh02,1975,2006,5800000,1,TOR,AL,81,296,40,89,15,1,12,39,1,2,14,40,15,3,0,6,2
373,hillesh02,1975,2006,5800000,2,SFN,NL,60,234,33,58,12,0,9,29,0,0,7,40,7,3,0,3,0
374,hinsker01,1977,2006,4425000,1,TOR,AL,78,197,35,52,9,2,12,29,1,1,27,49,6,0,0,0,2
375,hinsker01,1977,2006,4425000,2,BOS,AL,31,80,8,23,8,0,1,5,1,1,8,30,2,0,0,0,0
376,hoffmtr01,1967,2006,4500000,1,SDN,NL,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
377,hollato01,1973,2006,900000,1,CLE,AL,56,156,21,37,12,1,6,27,0,1,4,33,2,2,0,0,1
378,hollato01,1973,2006,900000,2,CIN,NL,34,68,6,18,6,0,1,8,0,1,6,19,1,0,0,0,0
379,hollida02,1974,2006,346200,1,TBA,AL,121,333,37,76,20,0,15,33,3,3,19,64,4,1,2,0,1
380,hollima01,1980,2006,500000,1,COL,NL,155,602,119,196,45,5,34,114,10,5,47,110,22,3,0,15,3
381,howarry01,1979,2006,355000,1,PHI,NL,159,581,104,182,25,1,58,149,0,0,108,181,7,6,0,9,37
382,howrybo01,1973,2006,3000000,1,CHN,NL,84,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
383,hudsolu01,1977,2006,337000,1,KCA,AL,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,hudsoor01,1977,2006,2300000,1,ARI,NL,157,579,87,166,34,9,15,67,9,6,61,78,17,4,4,2,5
385,hudsoti01,1975,2006,6500000,1,ATL,NL,35,63,4,6,1,0,0,3,0,0,2,18,0,0,14,0,0
386,huffau01,1976,2006,6916667,1,TBA,AL,63,230,26,65,15,1,8,28,0,0,24,25,4,2,0,0,3
387,huffau01,1976,2006,6916667,2,HOU,NL,68,224,31,56,10,1,13,38,0,0,26,39,7,4,0,7,3
388,hunteto01,1975,2006,10750000,1,MIN,AL,147,557,86,155,21,2,31,98,12,6,45,108,19,4,0,5,2
389,ibanera01,1972,2006,4250000,1,SEA,AL,159,626,103,181,33,5,33,123,2,4,65,115,13,7,0,1,15
390,iguchta01,1974,2006,2400000,1,CHA,AL,138,555,97,156,24,0,18,67,11,5,59,110,7,2,8,3,0
391,infanom01,1981,2006,385000,1,DET,AL,78,224,35,62,11,4,4,25,3,2,14,45,5,2,2,3,0
392,ingebr01,1977,2006,3000000,1,DET,AL,159,542,83,137,29,2,27,83,7,4,43,128,12,5,4,7,2
393,isrinja01,1972,2006,8750000,1,SLN,NL,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,izturce01,1980,2006,3200000,1,LAN,NL,32,119,10,30,7,1,1,12,1,3,7,6,1,1,0,2,3
395,izturce01,1980,2006,3200000,2,CHN,NL,22,73,4,17,2,0,0,6,0,1,5,8,3,0,1,0,0
396,izturma01,1980,2006,350000,1,LAA,AL,104,352,64,103,21,3,5,44,14,6,38,35,7,1,5,3,1
397,jacksco01,1982,2006,328000,1,ARI,NL,140,485,75,141,26,1,15,79,1,0,54,73,18,7,1,9,2
398,jacksda04,1973,2006,700000,1,WAS,NL,67,116,16,23,6,1,4,10,1,3,12,39,1,0,3,4,0
399,jacobmi02,1980,2006,327000,1,FLO,NL,136,469,54,123,37,1,20,77,3,0,45,105,16,5,0,1,2
400,jamesch03,1981,2006,327000,1,ATL,NL,25,35,2,1,0,0,0,0,0,0,1,14,1,0,4,0,0
401,jenkige01,1974,2006,7833333,1,MIL,NL,147,484,62,131,26,1,17,70,4,1,56,129,9,4,0,11,8
402,jenksbo01,1981,2006,340000,1,CHA,AL,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
403,jennija01,1978,2006,4500000,1,COL,NL,32,62,3,8,1,0,0,2,0,0,3,12,0,0,10,0,0
404,jeterde01,1974,2006,20600000,1,NYA,AL,154,623,118,214,39,3,14,97,34,5,69,102,13,4,7,12,4
405,jimenda01,1977,2006,750000,1,TEX,AL,20,57,7,12,3,0,1,8,0,0,10,6,2,0,1,0,0
406,jimenda01,1977,2006,750000,2,OAK,AL,8,14,1,1,0,0,0,0,0,0,6,7,1,0,0,0,2
407,johjike01,1976,2006,5433333,1,SEA,AL,144,506,61,147,25,1,18,76,3,1,20,46,15,3,0,13,1
408,johnsbe02,1981,2006,327500,1,SDN,NL,58,120,19,30,5,2,4,12,3,0,14,36,3,0,0,1,2
409,johnsda06,1979,2006,330000,1,OAK,AL,91,286,30,67,13,1,9,37,0,0,40,45,6,5,0,0,2
410,johnsja02,1973,2006,3500000,1,CLE,AL,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,johnsja02,1973,2006,3500000,2,BOS,AL,6,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
412,johnsja02,1973,2006,3500000,3,CIN,NL,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,johnsjo09,1984,2006,327000,1,FLO,NL,31,42,1,4,2,0,0,3,0,0,1,23,0,0,6,0,0
414,johnsni01,1978,2006,3200000,1,WAS,NL,147,500,100,145,46,0,23,77,10,3,110,99,12,3,2,13,15
415,johnsra05,1963,2006,15661427,1,NYA,AL,33,6,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
416,johnsre02,1976,2006,1425000,1,TOR,AL,134,461,86,147,34,2,12,49,8,2,33,81,9,1,1,21,4
417,jonesan01,1977,2006,13500000,1,ATL,NL,156,565,107,148,29,0,41,129,4,1,82,127,13,9,0,13,9
418,jonesch06,1972,2006,12333333,1,ATL,NL,110,411,87,133,28,3,26,86,6,1,61,73,12,4,0,1,4
419,jonesto02,1968,2006,5792956,1,DET,AL,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
420,jordabr01,1967,2006,700000,1,ATL,NL,48,91,11,21,2,0,3,10,0,0,7,23,3,2,0,1,0
421,juliojo01,1979,2006,2525000,1,NYN,NL,18,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
422,juliojo01,1979,2006,2525000,2,ARI,NL,44,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
423,kazmisc01,1984,2006,371700,1,TBA,AL,24,3,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
424,kearnau01,1980,2006,1850000,1,CIN,NL,87,325,53,89,21,1,16,50,7,1,35,85,14,3,0,5,2
425,kearnau01,1980,2006,1850000,2,WAS,NL,63,212,33,53,12,1,8,36,2,3,41,50,4,2,1,5,2
426,kendaja01,1974,2006,11492454,1,OAK,AL,143,552,76,163,23,0,1,50,11,5,53,54,19,5,4,12,2
427,kennead01,1976,2006,3350000,1,LAA,AL,139,451,50,123,26,6,4,55,16,10,39,72,15,5,3,5,5
428,kennejo04,1979,2006,2400000,1,OAK,AL,39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
429,kentje01,1968,2006,9400000,1,LAN,NL,115,407,61,119,27,3,14,68,1,2,55,69,9,3,0,8,8
430,kimby01,1979,2006,1250000,1,COL,NL,27,50,4,8,1,0,0,4,0,0,1,15,2,0,6,0,0
431,kimsu01,1977,2006,600000,1,COL,NL,6,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
432,kimsu01,1977,2006,600000,2,CIN,NL,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
433,kingra01,1974,2006,2500000,1,COL,NL,67,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
434,kinslia01,1982,2006,327000,1,TEX,AL,120,423,65,121,27,1,14,55,11,4,40,64,12,7,1,3,1
435,kleskry01,1971,2006,9000000,1,SDN,NL,6,4,0,3,1,0,0,2,0,0,2,0,0,0,0,0,0
436,klinest02,1972,2006,3000000,1,SFN,NL,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
437,kolbda01,1975,2006,2000000,1,MIL,NL,53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
438,konerpa01,1976,2006,12000000,1,CHA,AL,152,566,97,177,30,0,35,113,1,0,60,104,25,9,0,8,3
439,koronjo01,1980,2006,329000,1,TEX,AL,23,6,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0
440,koskico01,1973,2006,6250000,1,MIL,NL,76,257,29,67,23,0,12,33,1,2,29,58,7,0,0,3,3
441,kotchca01,1983,2006,340000,1,LAA,AL,29,79,6,12,2,0,1,6,0,1,7,13,2,0,2,0,0
442,kotsama01,1975,2006,7000000,1,OAK,AL,129,502,57,138,29,3,7,59,6,3,44,55,18,6,4,2,1
443,kubelja01,1982,2006,327000,1,MIN,AL,73,220,23,53,8,0,8,26,2,0,12,45,13,1,2,0,0
444,kuoho01,1981,2006,327500,1,LAN,NL,28,8,1,1,1,0,0,0,0,0,0,6,0,0,3,0,0
445,lackejo01,1978,2006,3340000,1,LAA,AL,33,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
446,lairdge01,1979,2006,332330,1,TEX,AL,78,243,46,72,20,1,7,22,3,1,12,54,7,2,1,2,0
447,lambmi01,1975,2006,1700000,1,HOU,NL,126,381,70,117,22,3,12,45,2,4,35,55,10,5,0,0,6
448,laneja01,1976,2006,450000,1,HOU,NL,112,288,44,58,10,0,15,45,1,2,49,75,6,4,2,2,0
449,langery01,1980,2006,345000,1,ATL,NL,131,315,46,76,16,3,7,28,1,2,50,91,9,1,0,3,8
450,larocad01,1979,2006,420000,1,ATL,NL,149,492,89,140,38,1,32,90,0,2,55,128,9,7,1,2,5
451,larueja01,1974,2006,3900000,1,CIN,NL,72,191,22,37,5,0,8,21,1,0,27,51,3,1,3,8,9
452,lawtoma02,1971,2006,400000,1,SEA,AL,11,27,5,7,0,0,0,1,0,0,2,2,0,0,0,0,0
453,lecroma01,1975,2006,850000,1,WAS,NL,39,67,5,16,3,0,2,9,0,0,11,17,2,1,0,1,0
454,ledeeri01,1973,2006,1500000,1,LAN,NL,43,53,4,13,5,0,1,8,1,0,2,10,3,0,0,0,0
455,ledeeri01,1973,2006,1500000,2,NYN,NL,27,32,4,3,1,0,1,1,0,0,4,6,0,0,0,0,0
456,leeca01,1976,2006,8500000,1,MIL,NL,102,388,60,111,18,0,28,81,12,2,38,39,13,7,0,2,4
457,leeca01,1976,2006,8500000,2,TEX,AL,59,236,42,76,19,1,9,35,7,0,20,26,9,4,0,0,2
